,created_at,favorite_count,id,retweet_count,text,user
11,2015-04-23 23:26:21,0,591382630156886016,29,RT @CCHQPress: 2 million jobs created since 2010 - don't put your job at risk with Ed Miliband &amp; the SNP. #VoteConservative http://t.co/GH5…,@agriffithsmp
12,2015-04-23 23:26:15,0,591382605662130176,102,RT @Conservatives: Labour left a record peacetime deficit - but since 2010 we've halved it as a share of our economy. Let's keep going. htt…,@agriffithsmp
13,2015-04-23 22:20:27,1,591366046193426432,0,@alphabet_legs sure. Email me.,@agriffithsmp
14,2015-04-23 21:09:35,1,591348212344221696,1,Talking to voters in Uttoxeter. https://t.co/X1fXl6SlYG,@agriffithsmp
15,2015-04-23 20:51:41,1,591343710216007681,0,@alphabet_legs I will visit and have a look.,@agriffithsmp
16,2015-04-23 13:34:20,0,591233647828672512,3,RT @HRProtected: We've sent our votes in the post supporting @agriffithsmp - the most hard working MP Burton could wish for!,@agriffithsmp
17,2015-04-23 13:12:22,2,591228116535771137,4,I have spoken to Staffs Police about the travellers in Uttoxeter. They have been served with a notice to leave within 72 hours,@agriffithsmp
18,2015-04-23 12:19:53,0,591214910815793152,3,RT @MrsWsOpinions: @agriffithsmp @moobaaoink @RebeccaChandl64 @BforBUttox I see your still working hard for people in Uttoxeter hope they v…,@agriffithsmp
19,2015-04-23 12:11:12,2,591212724295757824,1,I have contacted the police to find out what is being done @moobaaoink @RebeccaChandl64 @BforBUttox,@agriffithsmp
20,2015-04-23 11:38:49,2,591204577480966144,0,Happy St George's Day! @burtonalbionfc https://t.co/DN5IfuLcoH http://t.co/CoLnKoV6r1,@agriffithsmp
21,2015-04-22 23:14:04,0,591017151705776128,2,RT @sunitpurandare: @agriffithsmp Great debate at riverside church. Nailed it on zero hr contract question and employment. Also good commen…,@agriffithsmp
22,2015-04-22 22:46:36,0,591010239660556289,2,RT @thestrandburton: Nice to see @agriffithsmp today for his pre-election haircut! We hope the wife approves! 👦🏽,@agriffithsmp
23,2015-04-22 22:45:56,0,591010071397736451,2,RT @agriculturallaw: At the Burton hustings. @agriffithsmp head and shoulders over the other candidates. Labour/UKIP reverting to type,@agriffithsmp
24,2015-04-22 22:45:53,0,591010059909496832,3,RT @birsfelder: Great fun with @agriffithsmp delivering leaflets today. What a great guy whatever your politics..!,@agriffithsmp
25,2015-04-21 12:50:51,2,590497928432787456,2,Thank you to @IndulgenceUttox for a fabulous lunch! The oatcakes were superb!,@agriffithsmp
26,2015-04-20 22:46:55,9,590285545798037504,11,Great to celebrate @burtonalbionfc success with @jf9hasselbaink &amp; @BafcChairman tonight. Now let's win the title! http://t.co/VW3F9u3nw6,@agriffithsmp
27,2015-04-20 22:38:04,0,590283317418799104,42,"RT @jf9hasselbaink: I'd love to see a packed house at the Pirelli Stadium on Saturday, our last match in L2. Let's say goodbye in style. #B…",@agriffithsmp
28,2015-04-20 09:05:01,0,590078705667538944,2,"RT @AdamtlClarke: Heading back down to London, so I'm leaving my car to continue the campaign for Andrew Griffiths. The… https://t.co/7seew…",@agriffithsmp
29,2015-04-20 09:03:08,1,590078230884982785,0,Thanks for your support @darrengraham0,@agriffithsmp
30,2015-04-20 09:02:50,0,590078155966263296,1,RT @darrengraham0: @agriffithsmp got your leaftlet today. You have my vote. Plus your the only person that seems to have any marketing lol,@agriffithsmp
31,2015-04-19 21:08:24,0,589898363803463680,2,RT @Con_Voice: @agriffithsmp our pleasure! Great day in Burton with a fantastic team http://t.co/8xL5wTECDb,@agriffithsmp
32,2015-04-19 18:40:45,3,589861207013744640,3,Thank you to @Con_Voice for campaigning so hard today in Burton. What a great organisation! http://t.co/q0ez5hF6Ed,@agriffithsmp
33,2015-04-19 15:35:22,0,589814551698366464,1,RT @markosullivan1: @agriffithsmp why the long face?? 😂😂 http://t.co/BBgByuEr4W,@agriffithsmp
34,2015-04-19 12:58:27,0,589775066491183104,1,RT @wafroTommyP: Nice to see @agriffithsmp in the Spread last night. It's good to have an MP who actually lives and socialises in his const…,@agriffithsmp
35,2015-04-19 11:36:37,0,589754472223604736,2,Get down to The Ritz in Burton for the brilliant Wedding Fayre https://t.co/lxDU66ieeS with @markosullivan1 http://t.co/A7ySU2VlRl,@agriffithsmp
36,2015-04-19 11:26:39,0,589751961412571137,2,"RT @EmmaGreenow: Great to see so many boards supporting @agriffithsmp enroute to work this morning, strong local support #VoteConservative",@agriffithsmp
37,2015-04-18 22:11:35,0,589551878167465984,2,"RT @sarahjbward: @agriffithsmp good result for my local team the Brewers going to League 1 today, hopefully a good result for Burton in May…",@agriffithsmp
38,2015-04-18 22:11:18,0,589551804687507456,2,RT @loz_whit: Great news for @burtonalbionfc being promoted....now we need to retain the PM @agriffithsmp,@agriffithsmp
39,2015-04-18 18:55:51,1,589502621096009728,1,A fabulous team out in Burton today campaign for a Conservative victory http://t.co/rFR3pciVo6,@agriffithsmp
40,2015-04-18 18:04:58,0,589489814434672641,1,RT @mrmikeberry: Congrats to your boys on promotion @agriffithsmp well deserved,@agriffithsmp
41,2015-04-18 16:54:39,4,589472117399408640,4,We are going up! Well done to @burtonalbionfc You have done the town proud! https://t.co/YXuvTNvzH8 http://t.co/sSkYH2cLUP,@agriffithsmp
42,2015-04-18 08:47:13,2,589349450411311105,4,"For all the latest on my election campaign, follow me here! https://t.co/rfSRg5DYkX http://t.co/N9uXHhHQkJ",@agriffithsmp
43,2015-04-18 08:32:08,0,589345657233793025,0,@connorCDE no problem. It is confusing!,@agriffithsmp
44,2015-04-17 22:25:10,0,589192908877787136,0,@rhianno43041541 yes.,@agriffithsmp
45,2015-04-17 22:24:46,0,589192807102951424,0,It's Alex Salmond who is standing for Parliament not Nicola Sturgeon @connorCDE,@agriffithsmp
46,2015-04-17 16:16:03,0,589100015248879616,3,RT @CarolineBassfor: @agriffithsmp Please RT @The_Boneshaker this SUNDAY! @QEHBCharity #Birmingham to @nationalbrewery #Burton TY x http://…,@agriffithsmp
47,2015-04-17 08:56:26,2,588989382247460864,3,"Want to know why to vote Conservative?Today's figures show record employment level, record employment rate, record vacancies. Don't risk it!",@agriffithsmp
48,2015-04-16 21:58:49,0,588823888005562369,1,So what does that say?@ChrisBryant4MP @craigawoodhouse,@agriffithsmp
49,2015-04-16 21:38:13,4,588818703329992704,4,My Labour opponent misspelt Uttoxeter AND Staffordshire @ChrisBryant4MP @craigawoodhouse,@agriffithsmp
50,2015-04-16 20:29:06,0,588801308934721537,0,Delicious! There's nothing better than a fab lunch @TheLunchHut I will be there!,@agriffithsmp
51,2015-04-16 20:21:59,0,588799518554087425,1,RT @TheLunchHut: Whilst your busy campaigning please feel free to pop down for a free lunch on us for all your hard work @agriffithsmp 😀,@agriffithsmp
52,2015-04-16 13:08:10,1,588690344650366977,4,4 leaflets from my Labour opponent &amp; not a single photo of Ed Miliband. Funny because he's constantly in mine http://t.co/NdC1YeW7nl,@agriffithsmp
53,2015-04-15 23:06:24,0,588478508554440704,2,RT @emfrankish: Great to see so many posters in and around #burtonontrent for @agriffithsmp. #VoteConservative,@agriffithsmp
54,2015-04-15 22:41:31,0,588472245422530560,775,"RT @DanHannanMEP: Those Tory cuts in full:
Taxes down
Unemployment down
Fuel prices down
Household bills down
Crime down
Deficit down
#Vote…",@agriffithsmp
55,2015-04-15 22:37:25,0,588471213409882112,2,RT @AlanaWhittaker1: Great evening watching the match @agriffithsmp @ColinWhittaker7 @loz_whit #BurtonAlbionFc #PirelliStadium #draw http:/…,@agriffithsmp
56,2015-04-15 20:23:26,2,588437495517487104,0,Interesting play from Carlisle. I've never seen a flat back 6 before!,@agriffithsmp
57,2015-04-15 19:58:02,0,588431104127979520,1,I can't believe that @burtonalbionfc haven't scored @andyslee65 It was like shots in!,@agriffithsmp
58,2015-04-15 17:01:39,0,588386715368349696,1,"RT @HRProtected: @YMCA_Burton @Burton_Business always lovely to catch up with you, great evening, @agriffithsmp rocked!",@agriffithsmp
59,2015-04-15 15:05:48,0,588357562300522497,3,RT @BurtonRitz: @agriffithsmp  @BurtonMailNews @markosullivan1 JOIN US ON SUNDAY. FIRST 50 GET A FREE MEAL.. a Super fun day for all the fa…,@agriffithsmp
60,2015-04-15 15:05:45,0,588357550271266816,1,RT @BurtonRitz: @agriffithsmp @sarahitsmagic  JOIN US AT 11am Sunday at The Ritz Burton. Andrew Griffiths will be opening the day and Mark …,@agriffithsmp
61,2015-04-15 12:13:23,0,588314171688747008,2,RT @Chameleon_1: @agriffithsmp job event at Coopers Square! All day http://t.co/czFmIXpwIr,@agriffithsmp
62,2015-04-14 23:00:18,0,588114584847941632,1,Thanks @ashbypeter it was an interesting night. Would have been less stressful if it had been you performing,@agriffithsmp
63,2015-04-13 14:35:01,0,587625038846787585,1,"Why are people in Burton &amp; Uttoxeter voting for me on May 7th?
https://t.co/RlNwiNu4rf",@agriffithsmp
64,2015-04-13 09:12:19,3,587543827994513408,1,I am delighted to support @ageukburton We all need to respect and support people as they get older,@agriffithsmp
65,2015-04-13 07:23:18,0,587516394989821954,0,@stupre1972 I lived in Burton before the last election.,@agriffithsmp
66,2015-04-13 07:22:05,0,587516087325036544,0,@BrumJC I did in both cases.,@agriffithsmp
67,2015-04-13 07:20:36,1,587515714694680576,0,I've only got one @reevsey182 and that's in Burton.,@agriffithsmp
68,2015-04-12 22:21:21,0,587380008265654273,0,That's for you to decide as a voter @beastieuk1975 #voteforsurrey? #voteforlondon?,@agriffithsmp
69,2015-04-12 22:00:24,3,587374734804914177,4,Here is the list of all the candidates standing in Burton constituency. Please do have a look at where they come from http://t.co/LN0cTXh4C6,@agriffithsmp
70,2015-04-12 17:46:00,17,587310711845613570,6,Congratulations to @Burtonalbionlfc Now guaranteed at least 2nd in the WMWRL North league. Another Brewers team destined for promotion!,@agriffithsmp
71,2015-04-12 10:36:15,0,587202563008757760,2,RT @mobrien1967: @agriffithsmp We need a conservative victory to take GB forward.,@agriffithsmp
72,2015-04-12 09:29:30,2,587185765072920576,4,The Blue army! My team out campaigning in Burton today. http://t.co/8HxETpltaF,@agriffithsmp
73,2015-04-11 18:41:34,0,586962308074725376,0,@IAmCalledMark Hi Mark. Thanks for the tweet. What's the question?,@agriffithsmp
74,2015-04-11 18:39:50,0,586961874673131520,2,RT @soomcgarry: @agriffithsmp thanks to all the team helping to deliver leaflets today on behalf of the new borough candidates,@agriffithsmp
75,2015-04-11 16:07:00,2,586923410158149633,1,A great team out campaigning in Uttoxeter today http://t.co/6TBsKkwzX9,@agriffithsmp
76,2015-04-09 23:12:19,1,586305670460342273,1,57% of publicans back David Cameron to be the next Prime Minister http://t.co/vIquWOB4yG,@agriffithsmp
77,2015-04-09 23:08:01,1,586304586467672065,0,@CJSBSB I asked the workman in Draycott &amp; they said £10k per house but I'm not sure how reliable that is.,@agriffithsmp
78,2015-04-09 20:36:39,0,586266497015754753,0,@CJSBSB I can ask how much it's costing,@agriffithsmp
79,2015-04-09 20:31:01,0,586265077159952384,0,@CJSBSB I think they are Trent &amp; Dove Housing Association properties.,@agriffithsmp
80,2015-04-09 20:14:54,0,586261023155433473,4,"RT @CllrSteveEllis: Good luck to awesome #Burton &amp; #Uttoxeter MP @agriffithsmp - a great champion for the area, brewing and #Staffordshire …",@agriffithsmp
81,2015-04-09 16:26:30,0,586203542911852545,5,"RT @PMAfood: Election 2015: Beer Group chair Griffiths on the Government's achievements:
http://t.co/bpRGVfDwe2 @agriffithsmp http://t.co/u…",@agriffithsmp
82,2015-04-09 13:49:09,1,586163945716772864,1,Thanks for your support @HarryAlliss @Team2015,@agriffithsmp
83,2015-04-09 13:48:57,0,586163896140046337,4,"RT @HarryAlliss: Leafleting in Winshill for cllr DC Lesse and @agriffithsmp , @Team2015 #VoteConservative http://t.co/Ey4uNGwrEB",@agriffithsmp
84,2015-04-09 10:08:29,0,586108413920342016,1,Want to know why local people are giving me their vote? https://t.co/yB7YkKMRXZ #teamandrew http://t.co/TqFUInZFVZ,@agriffithsmp
85,2015-04-08 22:10:40,0,585927768581545984,0,"@garrysb as the article says ""if we had wanted to do that, we would have done so when we set up universal credit"". We didn't because we dont",@agriffithsmp
86,2015-04-08 22:08:53,2,585927320223014912,0,Here are a few reasons @varty1973 http://t.co/qucutcBpGX,@agriffithsmp
87,2015-04-08 11:49:07,0,585771348477222912,2,"RT @Ross_Boardman: .@agriffithsmp Beryl moves likes a ninja. Didn't even see her on the drive, but she's delivering the good word. http://t…",@agriffithsmp
88,2015-04-08 09:15:45,0,585732755453042688,74,"RT @carrieapples: WATCH: @edballsmp says abolishing non-dom status ""will end up costing Britain money"" https://t.co/WknU2IyJrF",@agriffithsmp
89,2015-04-06 18:45:32,0,585151366957522946,11,RT @itvnews: Cameron urges potential #Ukip voters to 'come home' to the Tories on May 7 #GE2015 http://t.co/3N7guSS5oD http://t.co/sNckDytl…,@agriffithsmp
90,2015-04-05 18:22:28,0,584783177601982464,9,RT @TheSunNewspaper: Help beer bring a little cheer to Our Boys &amp; Girls with a pint of Desert Hero http://t.co/l42q7vy40H http://t.co/LCpoq…,@agriffithsmp
91,2015-04-05 08:11:24,1,584629397526806529,1,Happy Easter everyone!,@agriffithsmp
92,2015-04-04 16:25:06,1,584391253602787329,1,Sounds like a plan @MattCrivelli,@agriffithsmp
93,2015-04-04 12:32:59,1,584332839304462336,3,Thanks to #teamandrew for campaigning so hard for me in Burton today! http://t.co/T7y5R56JIL,@agriffithsmp
94,2015-04-04 07:57:23,0,584263480053731328,13,RT @johnwiddo: At @BurtonAlbionCT making more positive headlines in @BurtonMailNews with our community hub @AndyTaylor02 @MattHank4 http://…,@agriffithsmp
95,2015-04-03 19:38:36,4,584077560205676544,3,I've already said yes! @TheLeeMilligan @Burtonalbionlfc,@agriffithsmp
96,2015-04-03 19:35:51,2,584076868862746626,3,I've tweeted it @TheLeeMilligan Come on the ladies! @Burtonalbionlfc,@agriffithsmp
97,2015-04-03 19:33:37,10,584076303755825152,9,Come on Burton - let's get behind our brilliant ladies team @Burtonalbionlfc http://t.co/9fbxownOjN,@agriffithsmp
98,2015-04-03 19:20:50,1,584073089480286210,3,How much are you betting on a labour win @MSmithsonPB ?,@agriffithsmp
99,2015-04-02 23:07:28,0,583767733118103553,197,"RT @Conservatives: Tonight, the choice was clear: competence or chaos. RETWEET &amp; let friends know: http://t.co/K7fOv5I2gH #leadersdebate ht…",@agriffithsmp
100,2015-04-02 20:54:34,2,583734289126334464,4,"After 2 hours of debate, which one could you see facing down Mr Putin or negotiating with President Obama? Only Cameron is up to the job.",@agriffithsmp
101,2015-04-02 20:28:45,0,583727792313004033,71,RT @Jacqueline_Gold: David Cameron is right. Never mind zero hours with Ed we'd have zero jobs #leadersdebate,@agriffithsmp
102,2015-04-02 20:27:13,5,583727408064376833,2,"At last! The 1st thing Ed has said that I agree with- ""yes we did get it wrong &amp; I admit it"" You can't trust Labour to protect our country",@agriffithsmp
103,2015-04-02 20:24:18,2,583726671540441088,5,"Miliband now telling us he doesnt trust you to have a say over Europe. Ed wont,Nigel can't.Only the Conservatives can give you a referendum",@agriffithsmp
104,2015-04-02 20:11:22,0,583723417133834240,45,RT @Jacqueline_Gold: It was labour who let immigration get out of control #leadersdebate,@agriffithsmp
105,2015-04-02 19:58:50,30,583720262610333697,65,"David Cameron asks ""what about Mid Staffs?"" Ed Miliband has no answer. NONE! That's why we can't trust Labour with the NHS #leadersdebate",@agriffithsmp
106,2015-04-02 19:43:29,0,583716401728356352,0,Is Mr Farage having a Richard Nixon moment? #leadersdebate #sweatynigel,@agriffithsmp
107,2015-04-02 19:41:27,0,583715890375618560,1,"RT @trendinaliaGB: 3 verified accounts helped to turn 'Weakest Link' into a Trending Topic. These accounts were: @lomadia, @brianmoore666 &amp;…",@agriffithsmp
108,2015-04-02 19:38:37,0,583715176203087874,1,"RT @hallgav: @agriffithsmp @Conservatives clearly what's best for the future of Britain, don't think a Labour SNP love child is what we need",@agriffithsmp
109,2015-04-02 19:37:58,7,583715012293820416,10,The only one looking like a Leader in #leadersdebates is Cameron. No one else looks capable of being our PM,@agriffithsmp
110,2015-04-02 19:36:25,1,583714620478730242,0,Thanks for you vote @hallgav @Conservatives,@agriffithsmp
111,2015-04-02 19:35:35,8,583714411518500864,8,Am I the only one who thinks that #leadersdebate looks like the Weakest Link set with Julie Etchingham wearing Anne Robinson's glasses,@agriffithsmp
112,2015-04-02 19:33:46,0,583713955153055744,68,RT @BBCAllegra: This is a good moment for Cameron as he goes through the other 6 leaders saying what blend of tax rises they each are. Flue…,@agriffithsmp
113,2015-04-02 19:32:49,31,583713718250381312,58,David Cameron is the only one in #leadersdabate who isn't going to increase the taxes you &amp; your family pay.,@agriffithsmp
114,2015-04-02 19:30:18,7,583713084499460096,9,What Ed Miliband isn't saying in #leadersdabate is that he's going to tax every working family £3000. Why  risk your family's security?,@agriffithsmp
115,2015-04-02 19:21:04,1,583710760091652096,2,"As Cameron says, Labour opposed every saving and difficult decision this govt took. Miliband's only answer is to borrow more &amp; tax you more.",@agriffithsmp
116,2015-04-01 21:02:38,2,583373931219968001,1,Things you don't expect to see on an election campaign V2 http://t.co/qQFlRKc5SF,@agriffithsmp
117,2015-04-01 20:35:15,0,583367040448225281,1,Delighted that the safety measures I campaigned for on the A38 have reduced accidents by 30% https://t.co/dZX4knTxTf,@agriffithsmp
118,2015-04-01 19:37:47,0,583352578131550208,1,Thank you @trigpointcoach that's really great to hear!,@agriffithsmp
119,2015-04-01 19:37:25,0,583352485647159296,3,RT @trigpointcoach: @agriffithsmp Andrew. I'm not in your constituency (Patrick McLoughlin's actually) but if I were you'd get my vote. You…,@agriffithsmp
120,2015-04-01 18:44:28,1,583339161484193792,0,Really great thank you @ChrisRussell76 lots of people telling me I'm getting their vote!,@agriffithsmp
121,2015-04-01 12:36:51,0,583246645539807232,2,RT @SwadlincoteTIC: Great Bank Holiday Weekend planned at The National Brewery Centre in Burton upon Trent ... just click on the link... ht…,@agriffithsmp
122,2015-04-01 11:54:56,0,583236096886210560,0,Things you don't expect to see on the campaign trail! http://t.co/ZddXxkm4N6,@agriffithsmp
123,2015-04-01 11:28:29,0,583229443306610688,3,RT @B3NROBINSON: @agriffithsmp is there anything you can do about junk mail coming through my letter box? http://t.co/n5hpSi0mLE,@agriffithsmp
124,2015-03-31 22:06:36,1,583027641676120065,1,Thanks @DParsonage29 that's kind of you to let me know. It's been so windy. Will get it put back up tomorrow,@agriffithsmp
125,2015-03-31 16:56:29,1,582949598785888256,0,See you there @JanPrince63,@agriffithsmp
126,2015-03-31 08:47:02,3,582826425650155522,5,Official figures today say UK economy is growing even faster than 1st thought.Fastest in the western world. Why risk your family's security?,@agriffithsmp
127,2015-03-31 08:36:19,0,582823727542435840,47,"RT @ONS: 7.5% annual rise in business investment in 2014, to £179.7bn http://t.co/pQDOeeZUP9",@agriffithsmp
128,2015-03-30 23:14:36,0,582682368252706816,1,Thank you @TCLN_Ryster Its great to have your support.,@agriffithsmp
129,2015-03-30 23:00:06,0,582678718491074560,0,Definitely! I will message you @garrysb,@agriffithsmp
130,2015-03-30 19:17:41,1,582622744765964289,0,After a day's campaigning it's great to get to the Pirelli to cheer on the Brewers! #COYB @burtonalbionfc http://t.co/IRIhlAugWd,@agriffithsmp
131,2015-03-29 23:00:04,3,582316322438152193,2,"In 1 minute, I cease to be an MP, as parliament is dissolved. Looking forward to campaigning to continue my work for Burton &amp; Uttoxeter.",@agriffithsmp
132,2015-03-29 19:39:54,0,582265945525264384,176,"RT @FraserNelson: And for the cynics, here's the UK jobs miracle broken down by type of job http://t.co/QvShW2LSrq",@agriffithsmp
133,2015-03-29 10:30:53,0,582127780873310208,2,RT @moobaaoink: @agriffithsmp No blue sky this morning in Uttoxeter but plenty of your blue signs everywhere I have been.,@agriffithsmp
134,2015-03-29 10:01:50,0,582120471199649793,5552,RT @falklands_utd: Next week marks 33 years since Argentina invaded the #Falklands. How many RT's for the hero's that liberated us? http://…,@agriffithsmp
135,2015-03-28 20:05:50,0,581910085280071680,2,"RT @UttoxeterNews: More potholes are being repaired and less reported, according to council chiefs http://t.co/IK9c6kel9g",@agriffithsmp
136,2015-03-28 19:58:18,0,581908188435447808,16,RT @VCTrust: At Brookwood the parents of P/O John Harris killed in the #BattleOfBritain.We cleaned his memorial. @RoyalAirForceUK http://t.…,@agriffithsmp
137,2015-03-28 19:31:07,0,581901347525648384,1,No the baby doesn't count @100pcLondoner 😄@Jesse_Norman @grantshapps @conorwileman,@agriffithsmp
138,2015-03-28 18:17:15,1,581882758563303424,1,I see your 39 @Jesse_Norman @grantshapps &amp; raise you 85 @conorwileman http://t.co/exII22nEUf,@agriffithsmp
139,2015-03-28 18:11:48,0,581881387432701952,0,Still helping @John_J_C_Moss - I will give her your love,@agriffithsmp
140,2015-03-28 18:11:13,0,581881240392978433,1,RT @conorwileman: @agriffithsmp and his huge team out today in #Burton #Team2015 #team100 @Conservatives,@agriffithsmp
141,2015-03-28 17:44:49,3,581874599937384448,0,You know you want one! http://t.co/l9Lxb604Zh http://t.co/Sbdzr1plo8,@agriffithsmp
142,2015-03-28 17:11:08,6,581866121927741440,8,"In Burton, this is what we call a people's army! http://t.co/RIz3iz97bY",@agriffithsmp
143,2015-03-28 16:52:03,0,581861318115868673,2,What an amazing campaign launch today in Burton. Thank you #teamandrew http://t.co/wR4WI9vZ9q,@agriffithsmp
144,2015-03-28 16:32:08,25,581856305293484032,17,Thank you to all of my team out in Burton today! http://t.co/E24QrtYk18,@agriffithsmp
145,2015-03-28 14:52:08,0,581831141398876161,6,RT @carrieapples: The @Conservatives will deliver a truly seven-day NHS: http://t.co/Ja1G1YYQ99 http://t.co/G1fs5uZHpn,@agriffithsmp
146,2015-03-28 11:55:31,4,581786695214989312,4,A great campaign launch this morning in Burton! Thanks to #teamandrew http://t.co/QzKgM7TZmN,@agriffithsmp
147,2015-03-28 07:43:31,0,581723275933446144,2,"RT @albasteve: @agriffithsmp East Staffs Sports S'ship Awards y'day, both young sports person and sports person hail from Uttoxeter http://…",@agriffithsmp
148,2015-03-27 23:11:38,0,581594456568307712,10,"RT @VCTrust: To say thanks to the Friends Of Brookwood Cemetery for all their hard work, we restored a mausoleum. #Woking http://t.co/SM49S…",@agriffithsmp
149,2015-03-27 22:11:07,4,581579226865897473,2,The obligatory selfie at the Burton Beer Festival - don't miss out! http://t.co/mv7jMtUp3S,@agriffithsmp
150,2015-03-27 22:09:02,0,581578703454519296,3,RT @_TomRead: Vote @agriffithsmp! http://t.co/FpLf2Y0Fo3,@agriffithsmp
151,2015-03-27 22:08:10,1,581578485031952384,2,Enjoying the Draft Burton Ale with @NikAntona Head Cellar man Luke &amp; Euan at the Burton Beer Featival http://t.co/haMTVv8Pc5,@agriffithsmp
152,2015-03-27 21:31:49,1,581569337464631296,2,You aren't trying hard enough @Servellian @BrandonLewis,@agriffithsmp
153,2015-03-27 20:34:56,0,581555019436179456,1,Can you help @FindGinny? http://t.co/ToaxBoGzjc http://t.co/ubGqdH79eb,@agriffithsmp
154,2015-03-27 17:54:02,2,581514529756069888,5,Can you display one of these in your garden? Sign up here if you can help my campaign! https://t.co/CDJRsgReu1 http://t.co/CGzZtwYvVr,@agriffithsmp
155,2015-03-27 14:03:47,0,581456584716472321,4,RT @BSDCUnion: Thank you to @agriffithsmp and @heatherwheeler for kickstarting our Hustings event! Taking place at @BSDCofficial! http://t.…,@agriffithsmp
156,2015-03-27 12:28:21,4,581432570400886784,15,"For those that ask if the penny off duty cuts had any impact, a barrel of beer is now £23 cheaper than it would have been under Labour. 🍻",@agriffithsmp
157,2015-03-27 11:43:56,0,581421390240342017,1,RT @TabithaPeterken: Thank you @agriffithsmp for your time this morning- great talking to you.,@agriffithsmp
158,2015-03-27 09:12:45,0,581383342505005056,1,RT @BurtonDChamber: @agriffithsmp  thank you for attending our #debate @BurtonHospitals MEC Lecture Theatre - good luck #GE2015,@agriffithsmp
159,2015-03-27 08:10:23,0,581367648891592704,181,RT @FraserNelson: Satisfaction with NHS now 2nd-highest rate on record; Tory reforms are working. My column: http://t.co/r2sd4K1qxz http://…,@agriffithsmp
160,2015-03-26 23:29:29,0,581236561355882496,8,RT @YMCA_Burton: Congrats to @BurtonDChamber on another well run event &amp; to @Dave_Bryon for being an excellent host! #lovemids http://t.co/…,@agriffithsmp
161,2015-03-26 23:29:14,0,581236495509512193,2,RT @VisdataLtd: Thought @agriffithsmp came across very well at tonight's political #debate @BurtonDChamber  to back up the good work he has…,@agriffithsmp
162,2015-03-26 20:43:28,0,581194782032166913,1,RT @LisaHarlowHello: @agriffithsmp yes they have explained how supportive you are being 😊,@agriffithsmp
163,2015-03-26 20:39:46,1,581193850913439744,0,Yes @LisaHarlowHello I've been supporting local residents in Marchington against the development. I was at the Burton Chamber hustings sadly,@agriffithsmp
164,2015-03-26 17:45:27,0,581149980695650304,2,RT @garrysb: Can almost taste that #dba @Bridge_Brewer @agriffithsmp @RogerProtzBeer only 1hr to wait!,@agriffithsmp
165,2015-03-26 15:06:58,0,581110096354275328,1,RT @rsmyth24: Liverpool duo sign on loan for Burton Albion - http://t.co/8xl7ZHLRtZ,@agriffithsmp
166,2015-03-26 14:02:56,0,581093982291275776,1,RT @BurtonRitz: Ritz Wedding Exhibition 19th April. Fundraising for Mia Parnell. Help us Help Mia. Just turn up.@agriffithsmp @BurtonMailNe…,@agriffithsmp
167,2015-03-26 12:07:22,0,581064901021536257,2,"RT @BurtonRitz: So Excited about our Wedding Exhibition on 19th April. @agriffithsmp opening the day, @markosullivan1 hosting the day. @101…",@agriffithsmp
168,2015-03-26 11:58:53,0,581062766091313152,1,RT @AllVPuk: @agriffithsmp as an AVP follower we wanted to let you know our website�s gone live � let us know what you think http://t.co/lL…,@agriffithsmp
169,2015-03-26 11:53:59,0,581061533804965888,0,The Planning Minister has called on East Staffs Council to apologise for its disastrous handling of local planning https://t.co/cWqLK2lScC,@agriffithsmp
170,2015-03-26 07:45:34,0,580999016634175488,2,"RT @BurtonMailNews: £5bn Pirelli deal will not impact jobs at site off Derby Road, Burton http://t.co/b0JbZ5oh7L http://t.co/gsS6ZYXopa",@agriffithsmp
171,2015-03-25 21:02:57,0,580837295235969025,2,RT @UttoxeterNews: Prostrate screening is set to return to Uttoxeter Racecourse courtesy of the Uttoxeter Lions http://t.co/m395wjuQpk,@agriffithsmp
172,2015-03-25 21:01:49,2,580837009167654912,2,"The real success of this govt - the number of homes with no one has a job has fallen by more than 600,000 since 2010 http://t.co/r6S9AERFQP",@agriffithsmp
173,2015-03-25 20:26:18,1,580828072666071040,0,"@DParsonage29 @StaffordshireCC sure, please email me",@agriffithsmp
174,2015-03-25 18:04:25,0,580792368548458498,522,RT @David_Cameron: I've ruled out raising VAT. Why won't Ed Miliband rule out raising National Insurance contributions? Labour always puts …,@agriffithsmp
175,2015-03-25 16:32:03,0,580769120427327488,1,"RT @YMCA_Burton: We want to make sure that people across Staffs know they are #NotAlone, support us by joining our Thunderclap: http://t.co…",@agriffithsmp
176,2015-03-25 13:46:32,0,580727466542645248,30,"RT @BuzzFeedUKPol: Tory MP Heather Wheeler says: “I don’t think so love!” after Labour MP shouts: “It’s your last day"" http://t.co/Pkt84yIF…",@agriffithsmp
177,2015-03-25 13:45:20,4,580727165320347648,3,Glad to see David Cameron rule out increasing VAT. Shame that Ed Miliband refused to rule out imposing a jobs tax 3 times today.,@agriffithsmp
178,2015-03-25 13:42:22,4,580726418469978113,4,Just attended my last PMQ's of this parliament.  David Cameron showing he is head &amp; shoulders above Ed Miliband.,@agriffithsmp
179,2015-03-25 12:59:20,0,580715591964725249,4,RT @equalapproach: CEO @DMilmanHurst &amp; Director @ruthiecoops with @agriffithsmp at the @HouseofCommons before #EAPSDiversity yesterday http…,@agriffithsmp
